,City,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,Country,Int Olympic Committee code
1155,London,1908,Aquatics,Swimming,"DANIELS, Charles",USA,Men,4x200m freestyle relay,M,Bronze,United States,USA
1156,London,1908,Aquatics,Swimming,"GOODWIN, Leo Budd",USA,Men,4x200m freestyle relay,M,Bronze,United States,USA
1157,London,1908,Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,4x200m freestyle relay,M,Bronze,United States,USA
1158,London,1908,Aquatics,Swimming,"RICH, Leslie George",USA,Men,4x200m freestyle relay,M,Bronze,United States,USA
1159,London,1908,Aquatics,Swimming,"DERBYSHIRE, John Henry",GBR,Men,4x200m freestyle relay,M,Gold,United Kingdom,GBR
1160,London,1908,Aquatics,Swimming,"FOSTER, William",GBR,Men,4x200m freestyle relay,M,Gold,United Kingdom,GBR
1161,London,1908,Aquatics,Swimming,"RADMILOVIC, Paul",GBR,Men,4x200m freestyle relay,M,Gold,United Kingdom,GBR
1162,London,1908,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Gold,United Kingdom,GBR
1163,London,1908,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,4x200m freestyle relay,M,Silver,Hungary,HUN
1164,London,1908,Aquatics,Swimming,"LAS TORRES, Béla",HUN,Men,4x200m freestyle relay,M,Silver,Hungary,HUN
1165,London,1908,Aquatics,Swimming,"MUNK, Jozsef",HUN,Men,4x200m freestyle relay,M,Silver,Hungary,HUN
1166,London,1908,Aquatics,Swimming,"ZACHAR, Imre",HUN,Men,4x200m freestyle relay,M,Silver,Hungary,HUN
1167,London,1908,Aquatics,Water polo,"CORNET, George Thomson",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1168,London,1908,Aquatics,Water polo,"FORSYTH, Charles Eric",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1169,London,1908,Aquatics,Water polo,"NEVINSON, George Wilfrid",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1170,London,1908,Aquatics,Water polo,"RADMILOVIC, Paul",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1171,London,1908,Aquatics,Water polo,"SMITH, Charles Sydney",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1172,London,1908,Aquatics,Water polo,"THOULD, Thomas Henry",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1173,London,1908,Aquatics,Water polo,"WILKINSON, George",GBR,Men,water polo,M,Gold,United Kingdom,GBR
1174,London,1908,Aquatics,Water polo,"BOIN, Victor",BEL,Men,water polo,M,Silver,Belgium,BEL
1175,London,1908,Aquatics,Water polo,"DONNERS, Hermann",BEL,Men,water polo,M,Silver,Belgium,BEL
1176,London,1908,Aquatics,Water polo,"FEYAERTS, Fernand",BEL,Men,water polo,M,Silver,Belgium,BEL
1177,London,1908,Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Silver,Belgium,BEL
1178,London,1908,Aquatics,Water polo,"MEYBOOM, Herman",BEL,Men,water polo,M,Silver,Belgium,BEL
1179,London,1908,Aquatics,Water polo,"MICHANT, Albert",BEL,Men,water polo,M,Silver,Belgium,BEL
1180,London,1908,Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver,Belgium,BEL
1181,London,1908,Archery,Archery,"CABARET, Gustave",FRA,Men,continental style 50m,M,Bronze,France,FRA
1182,London,1908,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,continental style 50m,M,Gold,France,FRA
1183,London,1908,Archery,Archery,"VERNET, Louis",FRA,Men,continental style 50m,M,Silver,France,FRA
1184,London,1908,Archery,Archery,"HILL-LOWE, Beatrice Geraldine",GBR,Women,national round (60y - 50y),W,Bronze,United Kingdom,GBR
1185,London,1908,Archery,Archery,"NEWALL, Sybil Fenton Quenni",GBR,Women,national round (60y - 50y),W,Gold,United Kingdom,GBR
1186,London,1908,Archery,Archery,"DOD, Charlotte",GBR,Women,national round (60y - 50y),W,Silver,United Kingdom,GBR
1187,London,1908,Archery,Archery,"RICHARDSON, Henry Barber",USA,Men,york round (100y - 80y - 60y),M,Bronze,United States,USA
1188,London,1908,Archery,Archery,"DOD, William",GBR,Men,york round (100y - 80y - 60y),M,Gold,United Kingdom,GBR
1189,London,1908,Archery,Archery,"BROOKS-KING, Reginald B.",GBR,Men,york round (100y - 80y - 60y),M,Silver,United Kingdom,GBR
1190,London,1908,Athletics,Athletics,"KERR, Robert",CAN,Men,100m,M,Bronze,Canada,CAN
1191,London,1908,Athletics,Athletics,"WALKER, Reginald",RSA,Men,100m,M,Gold,South Africa,RSA
1192,London,1908,Athletics,Athletics,"RECTOR, James",USA,Men,100m,M,Silver,United States,USA
1193,London,1908,Athletics,Athletics,"SPENCER, Edward Adams",GBR,Men,10miles walk (16093m),M,Bronze,United Kingdom,GBR
1194,London,1908,Athletics,Athletics,"LARNER, George Edward",GBR,Men,10miles walk (16093m),M,Gold,United Kingdom,GBR
1195,London,1908,Athletics,Athletics,"WEBB, Ernest",GBR,Men,10miles walk (16093m),M,Silver,United Kingdom,GBR
1196,London,1908,Athletics,Athletics,"SHAW, Arthur",USA,Men,110m hurdles,M,Bronze,United States,USA
1197,London,1908,Athletics,Athletics,"SMITHSON, Forrest",USA,Men,110m hurdles,M,Gold,United States,USA
1198,London,1908,Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,110m hurdles,M,Silver,United States,USA
1199,London,1908,Athletics,Athletics,"HALLOWS, Norman",GBR,Men,1500m,M,Bronze,United Kingdom,GBR
1200,London,1908,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,1500m,M,Gold,United States,USA
1201,London,1908,Athletics,Athletics,"WILSON, Harold",GBR,Men,1500m,M,Silver,United Kingdom,GBR
1202,London,1908,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,200m,M,Bronze,United States,USA
1203,London,1908,Athletics,Athletics,"KERR, Robert",CAN,Men,200m,M,Gold,Canada,CAN
1204,London,1908,Athletics,Athletics,"CLOUGHEN, Robert",USA,Men,200m,M,Silver,United States,USA
1205,London,1908,Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3200m steeplechase,M,Bronze,United States,USA
1206,London,1908,Athletics,Athletics,"RUSSELL, Arthur",GBR,Men,3200m steeplechase,M,Gold,United Kingdom,GBR
1207,London,1908,Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3200m steeplechase,M,Silver,United Kingdom,GBR
1208,London,1908,Athletics,Athletics,"KERR, Harry E.",ANZ,Men,3500m walk,M,Bronze,Australasia,ANZ
1209,London,1908,Athletics,Athletics,"LARNER, George Edward",GBR,Men,3500m walk,M,Gold,United Kingdom,GBR
1210,London,1908,Athletics,Athletics,"WEBB, Ernest",GBR,Men,3500m walk,M,Silver,United Kingdom,GBR
1211,London,1908,Athletics,Athletics,"DE FLEURAC, Louis N.",FRA,Men,3miles team (4828m),M,Bronze,France,FRA
1212,London,1908,Athletics,Athletics,"DREHER, Joseph",FRA,Men,3miles team (4828m),M,Bronze,France,FRA
1213,London,1908,Athletics,Athletics,"LIJANDIER, Paul",FRA,Men,3miles team (4828m),M,Bronze,France,FRA
1214,London,1908,Athletics,Athletics,"COALES, William",GBR,Men,3miles team (4828m),M,Gold,United Kingdom,GBR
1215,London,1908,Athletics,Athletics,"DEAKIN, Joseph Edmund",GBR,Men,3miles team (4828m),M,Gold,United Kingdom,GBR
1216,London,1908,Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3miles team (4828m),M,Gold,United Kingdom,GBR
1217,London,1908,Athletics,Athletics,"BONHAG, George V.",USA,Men,3miles team (4828m),M,Silver,United States,USA
1218,London,1908,Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3miles team (4828m),M,Silver,United States,USA
1219,London,1908,Athletics,Athletics,"TRUBE, Herbert Lawrence",USA,Men,3miles team (4828m),M,Silver,United States,USA
1220,London,1908,Athletics,Athletics,"HALSWELLE, Wyndham",GBR,Men,400m,M,Gold,United Kingdom,GBR
1221,London,1908,Athletics,Athletics,"TREMEER, Leonard Francis",GBR,Men,400m hurdles,M,Bronze,United Kingdom,GBR
1222,London,1908,Athletics,Athletics,"BACON, Charles Joseph",USA,Men,400m hurdles,M,Gold,United States,USA
1223,London,1908,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m hurdles,M,Silver,United States,USA
1224,London,1908,Athletics,Athletics,"BODOR, Ödön",HUN,Men,4x400m relay,M,Bronze,Hungary,HUN
1225,London,1908,Athletics,Athletics,"NAGY, Jozsef",HUN,Men,4x400m relay,M,Bronze,Hungary,HUN
1226,London,1908,Athletics,Athletics,"RACZ, G.",HUN,Men,4x400m relay,M,Bronze,Hungary,HUN
1227,London,1908,Athletics,Athletics,"SIMON, Pal",HUN,Men,4x400m relay,M,Bronze,Hungary,HUN
1228,London,1908,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,4x400m relay,M,Gold,United States,USA
1229,London,1908,Athletics,Athletics,"HAMILTON, William Frank",USA,Men,4x400m relay,M,Gold,United States,USA
1230,London,1908,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,4x400m relay,M,Gold,United States,USA
1231,London,1908,Athletics,Athletics,"TAYLOR, John Baxter",USA,Men,4x400m relay,M,Gold,United States,USA
1232,London,1908,Athletics,Athletics,"BRAUN, Hans",GER,Men,4x400m relay,M,Silver,Germany,GER
1233,London,1908,Athletics,Athletics,"EICKE, Hans",GER,Men,4x400m relay,M,Silver,Germany,GER
1234,London,1908,Athletics,Athletics,"HOFFMANN, Artur",GER,Men,4x400m relay,M,Silver,Germany,GER
1235,London,1908,Athletics,Athletics,"TRIELOFF, Otto P.",GER,Men,4x400m relay,M,Silver,Germany,GER
1236,London,1908,Athletics,Athletics,"SVANBERG, Johan Fritiof",SWE,Men,5 miles (8047m),M,Bronze,Sweden,SWE
1237,London,1908,Athletics,Athletics,"VOIGT, Emil Robert",GBR,Men,5 miles (8047m),M,Gold,United Kingdom,GBR
1238,London,1908,Athletics,Athletics,"OWEN, Edward",GBR,Men,5 miles (8047m),M,Silver,United Kingdom,GBR
1239,London,1908,Athletics,Athletics,"BRAUN, Hans",GER,Men,800m,M,Bronze,Germany,GER
1240,London,1908,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,800m,M,Gold,United States,USA
1241,London,1908,Athletics,Athletics,"LUNGHI, Emilio",ITA,Men,800m,M,Silver,Italy,ITA
1242,London,1908,Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw,M,Bronze,United States,USA
1243,London,1908,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw,M,Gold,United States,USA
1244,London,1908,Athletics,Athletics,"GIFFIN, Merritt Hayward",USA,Men,discus throw,M,Silver,United States,USA
1245,London,1908,Athletics,Athletics,"JÄRVINEN, Werner",FIN,Men,discus throw ancient style,M,Bronze,Finland,FIN
1246,London,1908,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw ancient style,M,Gold,United States,USA
1247,London,1908,Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw ancient style,M,Silver,United States,USA
1248,London,1908,Athletics,Athletics,"WALSH, Cornelius",CAN,Men,hammer throw,M,Bronze,Canada,CAN
1249,London,1908,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold,United States,USA
1250,London,1908,Athletics,Athletics,"MCGRATH, Matthew J.",USA,Men,hammer throw,M,Silver,United States,USA
1251,London,1908,Athletics,Athletics,"PORTER, Harry Franklin",USA,Men,high jump,M,Gold,United States,USA
1252,London,1908,Athletics,Athletics,"ANDRE, Georges",FRA,Men,high jump,M,Silver,France,FRA
1253,London,1908,Athletics,Athletics,"LEAHY, Cornelius",GBR,Men,high jump,M,Silver,United Kingdom,GBR
1254,London,1908,Athletics,Athletics,"SOMODY, Istvan",HUN,Men,high jump,M,Silver,Hungary,HUN
1255,London,1908,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold,United States,USA
1256,London,1908,Athletics,Athletics,"BILLER, John",USA,Men,"high jump, standing",M,Silver,United States,USA
1257,London,1908,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"high jump, standing",M,Silver,Greece,GRE
1258,London,1908,Athletics,Athletics,"NILSSON, Otto",SWE,Men,javelin throw,M,Bronze,Sweden,SWE
1259,London,1908,Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw,M,Gold,Sweden,SWE
1260,London,1908,Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw,M,Silver,Norway,NOR
1261,London,1908,Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw freestyle,M,Bronze,Norway,NOR
1262,London,1908,Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw freestyle,M,Gold,Sweden,SWE
1263,London,1908,Athletics,Athletics,"DORIZAS, Mikael M.",GRE,Men,javelin throw freestyle,M,Silver,Greece,GRE
1264,London,1908,Athletics,Athletics,"BRICKER, Calvin David",CAN,Men,long jump,M,Bronze,Canada,CAN
1265,London,1908,Athletics,Athletics,"IRONS, Francis C.",USA,Men,long jump,M,Gold,United States,USA
1266,London,1908,Athletics,Athletics,"KELLY, Daniel",USA,Men,long jump,M,Silver,United States,USA
1267,London,1908,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,"long jump, standing",M,Bronze,United States,USA
1268,London,1908,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold,United States,USA
1269,London,1908,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"long jump, standing",M,Silver,Greece,GRE
1270,London,1908,Athletics,Athletics,"FORSHAW, Joseph",USA,Men,marathon,M,Bronze,United States,USA
1271,London,1908,Athletics,Athletics,"HAYES, John Joseph",USA,Men,marathon,M,Gold,United States,USA
1272,London,1908,Athletics,Athletics,"HEFFERON, Charles A.",RSA,Men,marathon,M,Silver,South Africa,RSA
1273,London,1908,Athletics,Athletics,"ARCHIBALD, Edward Blake",CAN,Men,pole vault,M,Bronze,Canada,CAN
1274,London,1908,Athletics,Athletics,"JACOBS, Charles Sherman",USA,Men,pole vault,M,Bronze,United States,USA
1275,London,1908,Athletics,Athletics,"SÖDERSTRÖM, Bruno",SWE,Men,pole vault,M,Bronze,Sweden,SWE
1276,London,1908,Athletics,Athletics,"COOKE, Edward Tiffin",USA,Men,pole vault,M,Gold,United States,USA
1277,London,1908,Athletics,Athletics,"GILBERT, Alfred Carleten",USA,Men,pole vault,M,Gold,United States,USA
1278,London,1908,Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,shot put,M,Bronze,United States,USA
1279,London,1908,Athletics,Athletics,"ROSE, Ralph",USA,Men,shot put,M,Gold,United States,USA
1280,London,1908,Athletics,Athletics,"HORGAN, Dennis",GBR,Men,shot put,M,Silver,United Kingdom,GBR
1281,London,1908,Athletics,Athletics,"LARSEN, Edvard",NOR,Men,triple jump,M,Bronze,Norway,NOR
1282,London,1908,Athletics,Athletics,"AHEARNE, Timoty J.",GBR,Men,triple jump,M,Gold,United Kingdom,GBR
1283,London,1908,Athletics,Athletics,"MACDONALD, J.Garfield",CAN,Men,triple jump,M,Silver,Canada,CAN
1284,London,1908,Boxing,Boxing,"WEBB, William",GBR,Men,- 52.62kg (bantamweight),M,Bronze,United Kingdom,GBR
1285,London,1908,Boxing,Boxing,"THOMAS, A. Henry",GBR,Men,- 52.62kg (bantamweight),M,Gold,United Kingdom,GBR
1286,London,1908,Boxing,Boxing,"CONDON, John",GBR,Men,- 52.62kg (bantamweight),M,Silver,United Kingdom,GBR
1287,London,1908,Boxing,Boxing,"PARKS, Frederick",GBR,Men,+ 71.67kg (heavyweight),M,Bronze,United Kingdom,GBR
1288,London,1908,Boxing,Boxing,"OLDMAN, Albert Leonard",GBR,Men,+ 71.67kg (heavyweight),M,Gold,United Kingdom,GBR
1289,London,1908,Boxing,Boxing,"EVANS, Sydney Charles H.",GBR,Men,+ 71.67kg (heavyweight),M,Silver,United Kingdom,GBR
1290,London,1908,Boxing,Boxing,"RODDIN, Hugh",GBR,Men,52.62 - 57.15kg (featherweight),M,Bronze,United Kingdom,GBR
1291,London,1908,Boxing,Boxing,"GUNN, Richard Kenneth",GBR,Men,52.62 - 57.15kg (featherweight),M,Gold,United Kingdom,GBR
1292,London,1908,Boxing,Boxing,"MORRIS, Charles W.",GBR,Men,52.62 - 57.15kg (featherweight),M,Silver,United Kingdom,GBR
1293,London,1908,Boxing,Boxing,"JOHNSON, Harry H.",GBR,Men,57.15 - 63.5kg (lightweight),M,Bronze,United Kingdom,GBR
1294,London,1908,Boxing,Boxing,"GRACE, Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Gold,United Kingdom,GBR
1295,London,1908,Boxing,Boxing,"SPILLER, M. Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Silver,United Kingdom,GBR
1296,London,1908,Boxing,Boxing,"PHILO, William",GBR,Men,63.5 - 71.67kg (middleweight),M,Bronze,United Kingdom,GBR
1297,London,1908,Boxing,Boxing,"DOUGLAS, John William Henry T.",GBR,Men,63.5 - 71.67kg (middleweight),M,Gold,United Kingdom,GBR
1298,London,1908,Boxing,Boxing,"BAKER, Reginald L.",ANZ,Men,63.5 - 71.67kg (middleweight),M,Silver,Australasia,ANZ
1299,London,1908,Cycling,Cycling Track,"LAPIZE, Octave",FRA,Men,100km,M,Bronze,France,FRA
1300,London,1908,Cycling,Cycling Track,"BARTLETT, Charles Henry",GBR,Men,100km,M,Gold,United Kingdom,GBR
1301,London,1908,Cycling,Cycling Track,"DENNY, Arthur",GBR,Men,100km,M,Silver,United Kingdom,GBR
1302,London,1908,Cycling,Cycling Track,"ANDERSON, William",CAN,Men,"1980 yards Pursuit, Team",M,Bronze,Canada,CAN
1303,London,1908,Cycling,Cycling Track,"ANDREWS, Walter",CAN,Men,"1980 yards Pursuit, Team",M,Bronze,Canada,CAN
1304,London,1908,Cycling,Cycling Track,"MCCARTHY, Frederick",CAN,Men,"1980 yards Pursuit, Team",M,Bronze,Canada,CAN
1305,London,1908,Cycling,Cycling Track,"MORTON, William",CAN,Men,"1980 yards Pursuit, Team",M,Bronze,Canada,CAN
1306,London,1908,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,"1980 yards Pursuit, Team",M,Gold,United Kingdom,GBR
1307,London,1908,Cycling,Cycling Track,"KINGSBURY, Clarence Brickwood",GBR,Men,"1980 yards Pursuit, Team",M,Gold,United Kingdom,GBR
1308,London,1908,Cycling,Cycling Track,"MEREDITH, Leonard Lewis",GBR,Men,"1980 yards Pursuit, Team",M,Gold,United Kingdom,GBR
1309,London,1908,Cycling,Cycling Track,"PAYNE, Ernest",GBR,Men,"1980 yards Pursuit, Team",M,Gold,United Kingdom,GBR
1310,London,1908,Cycling,Cycling Track,"GÖTZE, Max",GER,Men,"1980 yards Pursuit, Team",M,Silver,Germany,GER
1311,London,1908,Cycling,Cycling Track,"KATZER, Rudolf",GER,Men,"1980 yards Pursuit, Team",M,Silver,Germany,GER
1312,London,1908,Cycling,Cycling Track,"MARTENS, Herman",GER,Men,"1980 yards Pursuit, Team",M,Silver,Germany,GER
1313,London,1908,Cycling,Cycling Track,"NEUMER, Karl",GER,Men,"1980 yards Pursuit, Team",M,Silver,Germany,GER
1314,London,1908,Cycling,Cycling Track,"BROOKS, Colin",GBR,Men,2000m tandem,M,Bronze,United Kingdom,GBR
1315,London,1908,Cycling,Cycling Track,"ISAACS, Walter H.T.",GBR,Men,2000m tandem,M,Bronze,United Kingdom,GBR
1316,London,1908,Cycling,Cycling Track,"AUFFRAY, André",FRA,Men,2000m tandem,M,Gold,France,FRA
1317,London,1908,Cycling,Cycling Track,"SCHILLES, Maurice",FRA,Men,2000m tandem,M,Gold,France,FRA
1318,London,1908,Cycling,Cycling Track,"HAMLIN, Frederick G.",GBR,Men,2000m tandem,M,Silver,United Kingdom,GBR
1319,London,1908,Cycling,Cycling Track,"JOHNSON, Horace Thomas",GBR,Men,2000m tandem,M,Silver,United Kingdom,GBR
1320,London,1908,Cycling,Cycling Track,"WERBROECK, Joseph",BEL,Men,20km,M,Bronze,Belgium,BEL
1321,London,1908,Cycling,Cycling Track,"KINGSBURY, Clarence Brickwood",GBR,Men,20km,M,Gold,United Kingdom,GBR
1322,London,1908,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,20km,M,Silver,United Kingdom,GBR
1323,London,1908,Cycling,Cycling Track,"AUFFRAY, André",FRA,Men,5000m,M,Bronze,France,FRA
1324,London,1908,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,5000m,M,Gold,United Kingdom,GBR
1325,London,1908,Cycling,Cycling Track,"SCHILLES, Maurice",FRA,Men,5000m,M,Silver,France,FRA
1326,London,1908,Cycling,Cycling Track,"NEUMER, Karl",GER,Men,One lap (660y) sprint,M,Bronze,Germany,GER
1327,London,1908,Cycling,Cycling Track,"JOHNSON, Victor Louis",GBR,Men,One lap (660y) sprint,M,Gold,United Kingdom,GBR
1328,London,1908,Cycling,Cycling Track,"DEMANGEL, Emile",FRA,Men,One lap (660y) sprint,M,Silver,France,FRA
1329,London,1908,Fencing,Fencing,"OLIVIER, Eugène Victor",FRA,Men,épée individual,M,Bronze,France,FRA
1330,London,1908,Fencing,Fencing,"ALIBERT, Gaston",FRA,Men,épée individual,M,Gold,France,FRA
1331,London,1908,Fencing,Fencing,"LIPPMANN, Alexandre",FRA,Men,épée individual,M,Silver,France,FRA
1332,London,1908,Fencing,Fencing,"ANSPACH, Paul",BEL,Men,épée team,M,Bronze,Belgium,BEL
1333,London,1908,Fencing,Fencing,"BEURAIN, Désiré",BEL,Men,épée team,M,Bronze,Belgium,BEL
1334,London,1908,Fencing,Fencing,"DE MONTIGNY, Fernand",BEL,Men,épée team,M,Bronze,Belgium,BEL
1335,London,1908,Fencing,Fencing,"FEYERICK, Ferdinand",BEL,Men,épée team,M,Bronze,Belgium,BEL
1336,London,1908,Fencing,Fencing,"ROM, François",BEL,Men,épée team,M,Bronze,Belgium,BEL
1337,London,1908,Fencing,Fencing,"ALIBERT, Gaston",FRA,Men,épée team,M,Gold,France,FRA
1338,London,1908,Fencing,Fencing,"BERGER, Henri-Georges",FRA,Men,épée team,M,Gold,France,FRA
1339,London,1908,Fencing,Fencing,"COLLIGNON, Charles",FRA,Men,épée team,M,Gold,France,FRA
1340,London,1908,Fencing,Fencing,"OLIVIER, Eugène Victor",FRA,Men,épée team,M,Gold,France,FRA
1341,London,1908,Fencing,Fencing,"DANIELL, Charles Leaf",GBR,Men,épée team,M,Silver,United Kingdom,GBR
1342,London,1908,Fencing,Fencing,"HAIG, Cecil Henry",GBR,Men,épée team,M,Silver,United Kingdom,GBR
1343,London,1908,Fencing,Fencing,"HOLT, Martin Drummond",GBR,Men,épée team,M,Silver,United Kingdom,GBR
1344,London,1908,Fencing,Fencing,"MONTGOMERIE, Robert Cecil",GBR,Men,épée team,M,Silver,United Kingdom,GBR
1345,London,1908,Fencing,Fencing,"GOPPOLD DE LOBSDORF, Vilem",BOH,Men,sabre individual,M,Bronze,Bohemia,BOH
1346,London,1908,Fencing,Fencing,"FUCHS, Jenö",HUN,Men,sabre individual,M,Gold,Hungary,HUN
1347,London,1908,Fencing,Fencing,"ZULAWSKY, Béla",HUN,Men,sabre individual,M,Silver,Hungary,HUN
1348,London,1908,Fencing,Fencing,"GOPPOLD DE LOBSDORF, Vilem",BOH,Men,sabre team,M,Bronze,Bohemia,BOH
1349,London,1908,Fencing,Fencing,"LADA, Vlastimil",BOH,Men,sabre team,M,Bronze,Bohemia,BOH
1350,London,1908,Fencing,Fencing,"SCHEJBAL, Bedrich",BOH,Men,sabre team,M,Bronze,Bohemia,BOH
1351,London,1908,Fencing,Fencing,"TUCEK, Frantisek",BOH,Men,sabre team,M,Bronze,Bohemia,BOH
1352,London,1908,Fencing,Fencing,"FUCHS, Jenö",HUN,Men,sabre team,M,Gold,Hungary,HUN
1353,London,1908,Fencing,Fencing,"GERDE, Oskar",HUN,Men,sabre team,M,Gold,Hungary,HUN
